t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,ISIN, Nom
38.098095238,39.792380952,39.677391304,41.223888889,44.033181818,46.279047619,51.1375,56.580434783,57.135714286,60.954545455,65.552272727,64.436842105,60.509090909,62.38,58.111363636,63.465789474,70.236363636,73.3825,71.865909091,71.443478261,71.79,74.304347826,75.959090909,78.552777778,80.275,73.5525,73.015,70.20952381,68.5,58.8525,57.889130435,62.663636364,56.935714286,60.195652174,59.626190476,57.2275,53.148181818,46.3065,47.788095238,52.41,52.964285714,54.133333333,52.160869565,49.146190476,53.840909091,52.845652174,54.9775,57.180952381,58.042857143,56.225,55.034782609,53.37,53.083333333,53.420454545,53.493181818,56.156818182,57.311363636,57.54047619,58.375,57.65,57.992857143,58.19,63.15952381,67.15,70.404545455,70.756818182,69.921428571,70.634782609,67.343181818,68.297619048,68.479545455,72.411904762,76.352272727,74.08,74.317391304,75.655555556,74.704545455,72.961363636,76.469047619,70.467391304,69.195238095,69.602272727,66.470454545,68.521052632,70.263636364,67.12,64.390909091,66.666315789,69.276818182,64.686190476,61.34,59.193478261,60.462,60.529130435,60.970909091,64.161578947,60.705454545,52.564285714,47.233684211,48.918181818,48.320952381,43.591904762,45.039565217,47.607142857,47.588181818,44.764782609,45.998,44.644761905,46.883809524,45.0935,40.912954545,42.19975,44.4395,45.819772727,44.183695652,46.560952381,48.749318182,51.465681818,50.714761905,53.609545455,FR0000053266,SartoriusBio
8.5261904762,11.447142857,12.197391304,11.828333333,13.685909091,15.128095238,13.1445,13.542173913,14.384285714,15.674090909,16.954090909,20.051578947,21.193636364,19.582,17.550454545,17.62,22.496818182,22.028,22.083636364,20.017826087,17.964,18.940869565,17.547727273,17.729444444,17.577272727,17.314,18.8135,21.437142857,23.309545455,22.8835,20.565217391,17.580454545,16.869047619,8.05,10.922857143,12.3455,12.640454545,10.367,8.1561904762,7.722,6.9719047619,8.0385714286,9.0552173913,9.2857142857,10.115454545,9.1413043478,8.898,7.6957142857,7.7861904762,8.6225,9.5504347826,9.601,9.0647619048,9.14,11.262272727,10.904090909,11.790454545,13.785714286,14.634545455,16.211304348,18.040952381,19.5615,20.028571429,19.778571429,19.618636364,21.796363636,22.250952381,22.384782609,23.981363636,22.517142857,22.632272727,24.547142857,28.325909091,30.172,31.340434783,33.627777778,32.472272727,29.767727273,31.31047619,32.227391304,34.415238095,35.398181818,37.598181818,39.296842105,40.982272727,43.739,49.284090909,48.501052632,49.565909091,50.182,47.393076923,43.390869565,40.5995,38.677826087,35.365,34.442631579,33.186363636,27.98,27.342105263,31.832727273,30.25952381,28.893333333,26.571304348,22.633333333,27.285,24.257391304,20.6535,12.809047619,14.491904762,16.029,15.908636364,19.0545,22.671,27.706818182,26.224347826,28.97,28.232727273,27.97047619,29.260952381,28.168181818,FR0006239109,Scbsm
75.571428571,70.245238095,66.073913043,68.927777778,74.381818182,71.842857143,72.2625,77.62173913,77.685714286,70.509090909,73.027272727,76.378947368,72.35952381,70.5175,69.713636364,69.057894737,72.884090909,65.894736842,61.177272727,63.980434783,50.3935,42.58,49.142272727,52.825,52.745454545,53.1025,57.635,56.40952381,54.027272727,52.555,47.68173913,48.122272727,45.304285714,43.59826087,47.73,46.5475,46.318181818,40.68,42.856190476,43.429,40.533333333,41.123333333,43.430434783,48.238571429,48.576363636,47.073478261,51.485,52.538095238,52.676190476,53.1375,52.806521739,55.745,55.195238095,55.784090909,53.863636364,51.074090909,52.631818182,53.257142857,53.090909091,51.443478261,55.44047619,59.025,60.911904762,58.523809524,57.477272727,61.009090909,64.883333333,64.608695652,64.284090909,67.99047619,71.815909091,74.792857143,79.522727273,84.9875,86.965217391,88.352777778,86.113636364,77.438636364,78.235714286,82.702173913,86.35952381,89.861363636,83.295454545,82.95,89.581818182,94.644,92.064545455,100.02105263,103.68545455,106.67333333,101.63136364,94.171304348,93.102,94.085652174,92.239090909,92.763157895,80.547272727,76.217142857,78.781578947,81.984090909,78.914285714,77.037142857,66.979130435,70.07047619,65.09,48.967826087,47.146,51.269047619,50.245714286,51.95575,48.341136364,53.16,53.659,53.668181818,56.147826087,64.23,69.090454545,72.535454545,74.374761905,77.379545455,FR0010411983,Scor
24.268095238,21.77,20.90826087,19.606666667,20.602272727,19.265238095,18.7305,17.787826087,20.129047619,18.222272727,18.192727273,17.966315789,17.62,18.575,19.067272727,18.302631579,18.132727273,17.305,16.568636364,15.888695652,14.471,14.705652174,17.347727273,18.596111111,21.185909091,23.093,26.025,28.08952381,27.623181818,26.7095,25.675217391,23.633181818,25.557142857,25.537826087,25.889047619,25.4895,26.009090909,23.2915,23.132380952,24.3715,24.890952381,24.081904762,23.093043478,22.84,24.53,26.746521739,29.7135,30.677619048,29.808571429,30.1285,33.868695652,34.1235,31.383809524,32.047727273,31.12,28.929090909,27.395,25.858095238,26.528636364,25.650869565,27.503809524,29.051,28.015714286,27.211428571,27.388181818,28.548636364,27.907142857,28.915652174,29.795,29.19,29.27,30.196190476,30.904545455,29.7335,29.87,30.613888889,30.734090909,28.861818182,28.453333333,29.975217391,30.331904762,32.425,35.483636364,35.172105263,38.944545455,43.4155,42.020454545,44.386315789,46.413636364,44.912857143,45.484545455,42.415217391,43.806,43.35826087,41.112727273,39.93,36.934090909,37.645238095,36.568421053,38.113636364,41.144761905,40.868095238,34.966521739,36.135238095,35.858181818,26.306521739,25.143,22.233333333,20.347619048,19.229,19.339318182,24.5525,26.513,29.095909091,30.891086957,34.40952381,36.916818182,37.420681818,38.880952381,38.509772727,FR0000039109,SecheEnv
61.326190476,77.833333333,75.3,66.655555556,67.761363636,66.904761905,66.12,75.972727273,84.976190476,98.722727273,98.511363636,94.944736842,103.40681818,111.22,103.7,98.681578947,88.795454545,91.775,93.859090909,91.154347826,71.2725,67.234782609,69.040909091,75.711111111,76.222727273,77.885,82.02,72.5875,70.968181818,70.8475,67.904347826,58.570454545,56.183809524,35.490434783,42.404761905,46.29,41.430909091,36.9095,30.919047619,22.66,28.315238095,32.896666667,32.10826087,30.96,24.419545455,22.187391304,25.386,24.292,28.326666667,35.9165,39.356956522,47.355,47.367142857,47.863181818,50.165454545,50.836818182,51.862272727,51.070952381,48.167272727,49.072173913,52.4,56,57.092857143,66.183333333,64.793181818,69.259090909,74.816666667,76.706521739,76.104545455,78.269047619,77.731818182,84.554761905,93.743181818,95.95,96.52173913,105.33888889,116.22272727,105.4,101.73571429,108.23043478,112.61428571,117.37727273,124.33636364,127.26315789,133.41363636,135.9465,124.85545455,127.61105263,133.20045455,139.34952381,134.365,123.96130435,119.0315,126.02782609,123.20227273,123.17736842,116.73681818,102.90190476,84.547368421,87.405454545,95.766190476,86.382857143,73.456521739,63.34,61.023636364,44.103043478,35.861,40.78047619,44.362380952,44.557,42.049090909,45.3835,48.31,45.82,43.726086957,50.390714286,56.368181818,63.160909091,58.22047619,59.301363636,FR0000060402,Sechilienne
9.1495238095,9.9971428571,9.7052173913,9.6161111111,10.147272727,10.015238095,9.5975,9.4517391304,9.4761904762,9.5827272727,9.5536363636,9.8078947368,9.9963636364,10.6755,10.647272727,10.613684211,10.65,10.631,10.583636364,10.485652174,9.9845,9.4713043478,9.5472727273,9.8461111111,10.593181818,10.805,10.708,11.262380952,12.213636364,11.729,11.303043478,11.022727273,11.019047619,10.032608696,8.5371428571,8.8015789474,9.135,9.327,8.8733333333,8.695,8.7238095238,8.510952381,8.5273913043,8.3638095238,8.4140909091,8.4334782609,8.7565,8.6425,8.8671428571,10.051,10.16,10.441,10.845714286,11.457272727,12.242272727,12.643181818,12.695909091,12.457619048,11.975909091,12.513181818,12.779047619,13.0245,14.298095238,13.645714286,13.185909091,13.013636364,13.595238095,13.60173913,13.495,13.210952381,13.630909091,15.961904762,15.424545455,16.353,16.643478261,17.688333333,18.055,16.59,16.379047619,17.276086957,17.899047619,17.556818182,19.415454545,19.963684211,20.167727273,21.7945,20.914545455,26.905263158,29.154285714,29.30047619,29.727142857,28.699565217,28.026111111,30.607391304,31.078571429,29.214210526,25.748636364,23.768095238,23.368333333,25.373636364,26.031904762,24.771904762,22.330869565,22.874761905,22.725,16.752173913,17.0505,14.880952381,17.182380952,15.986,15.153636364,16.419,17.408,18.755,18.01173913,18.09,18.282272727,18.332380952,19.031,19.78,FR0000065492,Selcodis
15.84047619,16.084761905,16.433913043,15.846666667,16.070909091,15.700952381,15.827,16.180869565,16.765238095,16.640909091,17.122272727,17.528421053,18.944545455,19.5475,19.133181818,20.281052632,19.923636364,19.2,19.290454545,19.455652174,17.5785,15.909130435,17.949090909,18.977222222,19.161818182,19.2735,20.1265,20.56,19.741363636,18.912,17.633478261,17.149545455,15.56952381,15.940869565,17.642857143,16.8275,16.347272727,15.9255,14.638571429,15.776,17.06047619,16.557142857,16.967826087,16.814285714,18.04,18.431304348,18.515,18.614761905,18.372380952,19.881,21.905652174,21.5545,20.52,20.62,20.568181818,20.48,20.695,22.516190476,23.162727273,23.549130435,23.845714286,24.6805,24.553809524,23.478571429,22.840909091,22.952727273,22.837619048,22.685217391,22.986818182,22.98047619,23.569545455,23.654761905,24.019090909,23.385,24.526521739,25.481666667,22.237727273,18.680909091,18.388095238,18.726086957,21.916,22.996363636,23.853181818,22.938421053,22.594545455,23.246,23.05,22.736315789,22.422727273,22.18047619,23.73,23.896956522,23.7345,23.144347826,22.885,22.508421053,18.785909091,15.606190476,16.601052632,17.443636364,17.136190476,14.491904762,11.037391304,11.057619048,10.855,7.8817391304,6.035,5.0352380952,4.6157142857,4.53905,4.1030454545,4.4911,4.9694,4.9060909091,5.2104782609,8.1978095238,9.2504090909,9.2581818182,8.151952381,7.6178636364,LU0088087324,Sesg
6.6433333333,9.6705263158,12.952777778,8.3633333333,7.3863636364,6.500952381,6.6315,6.4569565217,7.2147619048,6.4577272727,6.8731818182,6.7105263158,6.7190909091,6.649,6.4045454545,5.8678947368,7.0745454545,6.462,5.6722727273,5.6086956522,3.775,3.587826087,4.0159090909,4.3222222222,4.3018181818,4.209,4.484,4.569047619,4.1295454545,3.449,3.1104347826,2.2886363636,2.1657142857,1.5982608696,1.99,2.1655,2.0163636364,1.8495,1.730952381,1.7835,2.24,2.5414285714,2.5469565217,2.6804761905,3.5581818182,3.4334782609,3.922,3.6495238095,3.8019047619,4.207,4.202173913,4.094,4.2552380952,4.3613636364,4.31,4.14,4.2481818182,4.3161904762,4.6104545455,4.7513043478,4.960952381,5.1965,5.4680952381,5.6552380952,5.53,5.8781818182,5.8142857143,6.1691304348,6.3681818182,6.5366666667,6.47,6.7161904762,6.9768181818,7.189,7.2691304348,7.0977777778,6.9745454545,6.0804545455,5.4742857143,5.2152173913,5.4080952381,5.4259090909,5.7090909091,5.7963157895,6.0081818182,6.025,5.9877272727,6.0905263158,6.4386363636,6.3380952381,6.5886363636,6.3968181818,5.814,5.5447826087,5.1790909091,5.0736842105,4.7336363636,4.6438095238,4.5736842105,4.8754545455,5.0657142857,5.2033333333,4.8443478261,5.3514285714,5.2381818182,4.622173913,4.6285,4.4428571429,4.321,3.8745,3.7709090909,3.7105263158,3.814,4.26,4.0286956522,4.299047619,4.8140909091,4.9576190476,4.58,4.4866666667,FR0000057937,SiicParis
40.674285714,38.19,36.230434783,36.241111111,37.415454545,38.473333333,36.7485,38.618695652,38.820952381,38.492272727,39.371818182,40.178947368,40.363636364,40.284,40.840909091,41.634736842,43.232727273,42.7235,42.235,42.99,39.923,38.982608696,39.49,38.948333333,39.713181818,39.0805,41.1535,42.620952381,44.905909091,44.78,43.810434783,42.195454545,40.729047619,38.180434783,40.126666667,41.919,42.348636364,41.428,39.275714286,39.1155,42.01952381,41.956666667,44.283913043,46.514761905,46.979545455,47.928695652,51.193,51.954761905,53.480952381,53.095,58.313043478,57.4875,54.042857143,56.356818182,57.229545455,59.188636364,61.695454545,61.669047619,64.354545455,71.932608696,72.00952381,75.345,71.814285714,73.088095238,75.225,80.145454545,86.247619048,85.295652174,86.793181818,80.973809524,75.556818182,77.621428571,77.559090909,84.5,91.234782609,92.027777778,87.906818182,81.284090909,90.84047619,97.467391304,102.76666667,109.38636364,112.26818182,115.63684211,120.80454545,138.1755,131.19272727,134.97105263,128.04318182,125.24047619,117.92318182,114.15608696,115.3835,114.6826087,97.055,98.351052632,87.826818182,87.446666667,89.238947368,93.378181818,91.542380952,86.521904762,81.141304348,85.571904762,89.1,73.95173913,64.225,64.673333333,70.047619048,65.5085,57.892727273,63.04875,65.6075,62.449318182,66.799130435,80.025238095,86.212272727,90.114545455,86.308571429,83.9,FR0000063794,Silicomp
30.594761905,31.274285714,31.176956522,31.046666667,30.444545455,30.482380952,31.035,31.962727273,32.263809524,31.195,30.573809524,28.075263158,29.843636364,30.111,29.924545455,29.618421053,29.515909091,30.252,28.538181818,29.64,26.709,27.896956522,27.198636364,25.489444444,24.540909091,24.7535,23.914,24.791428571,24.145,23.48,22.312173913,21.600454545,21.69047619,20.206086957,19.765714286,19.733,19.887727273,20.236,21.412380952,20.7715,20.436666667,19.771904762,19.94173913,20.896190476,21.339047619,21.006086957,19.9785,20.053809524,21.245714286,22.728,21.868695652,21.347,20.796190476,20.641818182,21.234090909,22.077727273,22.864090909,23.668095238,23.582727273,24.862173913,27.079047619,27.422,27.738095238,28.18,29.952727273,32.753636364,33.243333333,32.632173913,31.522272727,30.868571429,30.327272727,30.37047619,30.701818182,29.6695,29.87,29.948333333,30.098636364,29.259090909,29.432857143,29.682173913,30.005714286,30.221363636,30.529545455,29.766,30.283181818,30.1225,29.770909091,30.716315789,30.494545455,29.207619048,27.772727273,25.351304348,25.330526316,25.484347826,26.151818182,26.057894737,24.983181818,25.752631579,26.993888889,26.516153846,25.588571429,23.755238095,21.731304348,21.5,21.222857143,18.37,17.1905,15.255714286,15.870952381,15.0515,13.685,14.7745,14.931,13.680454545,13.400869565,15.743809524,16.16,17.594285714,17.136666667,17.261,FR0000036857,IntlPlanHevea
53.002857143,50.734285714,51.096956522,55.83,61.435,63.045238095,63.42,66.358695652,66.747619048,60.384090909,64.722727273,64.447368421,70.081818182,68.1125,64.959090909,70.776315789,70.718181818,70.3275,64.536363636,64.75,56.3455,56.515217391,61.270454545,61.613888889,65.613636364,65.01,69.7075,73.654761905,76.715909091,67.84,56.902608696,60.2,52.59,47.31173913,52.82047619,54.7825,55.254545455,51.3035,48.999047619,53.3265,53.354761905,56.007142857,58.35,62.180952381,61.268181818,61.536956522,65.7275,68.757142857,72.769047619,72.7625,69.876086957,72.5075,68.716666667,71.070454545,67.611363636,68.206818182,71.588636364,72.692857143,74.004545455,74.193478261,76.407142857,79.0025,79.65,79.335714286,79.25,82.725,87.419047619,88.643478261,90.936363636,93.792857143,99.502272727,103.5952381,105.59545455,114.85,121.69130435,121.75,121.16818182,111.77727273,114.06666667,123.4,125.64285714,129.30454545,129.61818182,127.16315789,131.93181818,135.9595,126.595,140.42578947,150.91954545,141.96428571,134.94090909,122.31347826,117.177,119.42956522,102.80636364,101.70105263,83.044090909,71.931428571,66.384210526,70.117272727,71.111428571,59.185714286,55.752173913,63.988095238,63.769090909,51.111304348,38.607,34.991904762,33.26047619,27.1765,25.857272727,35.158,38.61775,41.412272727,40.974347826,51.919285714,52.972272727,48.775681818,47.825952381,48.38,FR0000121220,Sodexo
39.958571429,36.697142857,36.584347826,40.246111111,42.207727273,44.384761905,45.04,44.880869565,45.851428571,45.001818182,48.515,48.186315789,50.238636364,51.737,53.48,55.1,53.411363636,52.0125,57.570454545,55.986956522,47.4225,50.743913043,48.529090909,46.773888889,46.872272727,44.9945,47.34,45.823809524,40.051363636,35.713,31.150869565,28.166363636,25.423333333,21.07173913,24.283809524,23.8275,24.137727273,22.802,20.206666667,19.965,20.498095238,23.19,24.26826087,25.624761905,25.371818182,23.01173913,23.437,23.785714286,24.571428571,24.947,25.321304348,24.061,21.607142857,21.066363636,22.670909091,21.609545455,21.641363636,20.337142857,21.738181818,22.746956522,22.54047619,23.979,24.655238095,25.051904762,25.884090909,26.008181818,27.91047619,28.166086957,29.152727273,31.69047619,33.638181818,34.691904762,36.603636364,36.562,36.139565217,39.331666667,36.859090909,35.284545455,38.508095238,40.180869565,42.46,42.831818182,43.524090909,45.648421053,51.343181818,54.6945,53.360454545,56.119473684,57.205454545,53.688095238,52.155454545,47.111304348,47.7645,48.729565217,44.851363636,42.478421053,37.475909091,36.777142857,36.561052632,39.569545455,42.982857143,44.389047619,40.434782609,44.487619048,44.091818182,36.954347826,37.5075,38.775714286,39.479047619,39.51225,34.860454545,36.0315,36.612,35.7525,36.047391304,37.755238095,40.744090909,40.776363636,38.986428571,39.167272727,FR0000072563,Sodifrance
56.565789474,71.205,91.327272727,70.216666667,67.402272727,67.4725,54.702,57.443478261,53.664285714,54.693181818,52.584090909,47.602631579,49.340909091,51.4,49.437727273,46.164736842,49.316818182,49.651,49.091363636,47.982173913,32.33,28.253043478,24.655909091,25.412222222,26.905909091,32.804,35.3455,35.64,33.825909091,30.015,23.934347826,20.440454545,15.957619048,7.3265217391,10.574761905,10.132,8.802,9.1425,7.6028571429,9.3245,11.627142857,11.615714286,11.564347826,12.537142857,16.948636364,21.319130435,22.0255,33.59,31.283333333,34.2055,31.303043478,31.8145,31.772380952,28.490454545,25.236363636,27.930909091,27.775454545,28.369047619,27.89,28.344347826,29.772857143,34.257,32.041904762,31.051904762,30.799545455,30.059545455,30.497142857,30.44,31.653636364,36.401428571,34.341818182,34.97047619,37.510909091,40.027,46.684782609,50.246666667,46.461818182,38.810909091,38.957619048,37.860869565,40.179047619,38.310454545,36.552727273,37.195789474,40.074545455,37.679,35.882272727,36.948421053,37.462272727,37.136190476,35.392727273,32.833478261,30.18,28.546086957,26.197727273,25.005789474,26.223636364,24.2215,23.729444444,23.632272727,23.172380952,22.663809524,20.706956522,20.208571429,20.035,17.613043478,16.211052632,16.568095238,16.242857143,15.8735,14.314090909,14.16,15.584,14.256363636,13.360454545,13.553809524,14.760454545,14.991904762,14.7845,13.926666667,FR0004025062,Soitec
14.857,22.09,31.839130435,25.367222222,29.750454545,29.266190476,27.819,26.385217391,29.58047619,28.180454545,24.302272727,23.939473684,25.054090909,24.3775,19.528636364,17.75,20.832727273,21.5205,19.019090909,16.49,10.3485,12.552608696,19.721363636,24.188888889,24.567272727,22.6205,24.1035,18.650952381,12.913636364,9.787,8.1239130435,5.3881818182,4.63,3.7160869565,3.3276190476,3.6735,3.2559090909,3.0655,2.789047619,3.262,4.3757142857,5.3804761905,4.5995652174,4.8385714286,5.4327272727,4.7465217391,4.7225,4.4738095238,4.6280952381,4.894,4.962173913,4.807,4.2223809524,4.2622727273,4.6709090909,4.3,4.2568181818,4.549047619,4.8540909091,5.1126086957,5.7719047619,6.757,7.86,8.0852380952,8.8695454545,9.2040909091,10.023809524,11.383478261,13.700454545,13.871428571,13.700454545,14.877619048,17.322727273,21.096,25.416086957,27.383888889,25.288636364,22.24,21.378571429,20.719565217,22.964285714,20.308636364,25.415,25.936842105,25.459545455,22.9015,18.756818182,17.374736842,17.899545455,16.221904762,13.709545455,13.674782609,13.1385,13.219130435,10.212727273,8.5010526316,6.4213636364,5.3652380952,3.7436842105,5.1663636364,5.7819047619,4.630952381,3.7669565217,4.4595238095,4.5636363636,3.0239130435,3.36,3.35,3.0271428571,2.49425,2.4087272727,3.8027,4.88615,4.9011818182,5.9335217391,6.1707142857,8.2024545455,10.757136364,9.5934761905,9.8409545455,FR0004036036,Solucom
40.111428571,63.7495,80.931304348,68.138888889,70.177272727,73.921428571,70.0125,75.276086957,87.00952381,81.95,81.972727273,79.252631579,84,86.99,77.465909091,79.394736842,81.781818182,75.97,68.409090909,64.863043478,44.483,47.732173913,51.910454545,49.210555556,45.25,33.976,36.038,39.95952381,32.788636364,21.5645,14.240869565,11.53,8.3728571429,5.3760869565,4.9333333333,5.383,5.0436363636,4.8625,4.2295238095,4.5955,6.5547619048,6.8123809524,6.1408695652,6.8447619048,9.7886363636,9.2856521739,10.349,9.6119047619,9.7233333333,9.2015,8.1830434783,8.382,8.3552380952,7.8981818182,7.3327272727,5.1868181818,4.2363636364,3.6561904762,2.8509090909,3.3330434783,3.1604761905,2.971,3.6885714286,4.5423809524,4.7127272727,4.9804545455,5.3547619048,5.6347826087,6.1945454545,8.1319047619,7.64,7.9647619048,8.0940909091,9.396,9.562173913,9.7894444444,9.3413636364,7.3863636364,7.0404761905,6.7113043478,6.6414285714,7.3486363636,7.2513636364,6.96,7.7718181818,7.4215,6.6609090909,6.5,6.2090909091,5.9304761905,5.6927272727,4.8460869565,4.3068421053,3.8626086957,3.6659090909,3.5552631579,3.2904545455,3.49,3.1527777778,3.1833333333,3.3975,3.0766666667,2.6243478261,2.6538095238,2.6795454545,2.2786956522,1.9805555556,1.8228571429,1.8665,1.7655,1.465,1.8055,1.724,1.6668181818,1.6895652174,1.8428571429,2.4445454545,2.5033333333,2.1938095238,1.9463157895,FR0000120495,Somfy
75.407142857,74.928571429,72.030434783,69.938888889,68.347727273,66.692857143,64.79,72.191304348,75.630952381,82.615909091,80.509090909,81.865789474,78.856818182,80.39,79.522727273,76.078947368,77.531818182,79.655,79.543181818,80.543478261,79.2125,78.754347826,79.313636364,82.347222222,80.488636364,83.8,94.505,102.47619048,103.44761905,100.215,94.932608696,101.1,102.67142857,103.53913043,101.73809524,102.84,103.33181818,102.08,94.297619048,95.3125,94.65952381,94.288095238,95.934782609,105.39047619,115.67727273,120.6826087,131.63,139.14285714,138.97142857,150.905,148.69130435,149.52,152.60952381,154.38181818,150.49090909,152.97272727,160.32727273,163.15714286,162.12727273,156.66086957,159.5952381,163.515,164.32857143,162.9047619,162.75909091,164.01818182,162.96190476,164.66956522,163.47727273,168.40952381,168.57272727,172.6,187.58636364,199.505,194.99130435,193.64444444,186.49545455,188.14090909,193.57619048,191.83478261,190.58095238,185.13636364,188.49090909,190.42631579,205.70454545,213.3305,220.94181818,230.97210526,243.13272727,249.03714286,238.07090909,234.68956522,227.8685,214.14869565,204.67136364,198.90947368,173.52045455,157.77380952,145.21052632,170.50272727,175.89428571,170.89571429,142.78391304,145.56904762,152.91954545,125.17608696,117.2705,115.02714286,111.2452381,106.38,93.151818182,111.413,116.6235,125.13545455,119.85521739,135.56285714,142.02727273,152.19142857,147.34761905,124.72136364,FR0000050809,SopraGrp
93.088095238,123.96190476,145.5,99.155555556,87.418181818,76.45,82.845,81.223913043,92.738095238,81.793181818,80.006818182,70.421052632,66.061363636,67.5275,60.777272727,64.902631579,77.293181818,70.91,62.881818182,62.365217391,39.354,37.697391304,40.668181818,40.177222222,42.28,44.5745,49.836,55.24047619,48.908636364,39.5755,36.456086957,28.987272727,20.316190476,14.159130435,21.389047619,20.8325,18.837727273,18.7915,17.197142857,21.132,25.206190476,27.502857143,28.882173913,31.410952381,35.993636364,36.002608696,39.067,36.336666667,37.72952381,36.807,35.600434783,36.424,37.079047619,37.360909091,37.706363636,36.581818182,36.717727273,36.118571429,41.211363636,44.142173913,43.564285714,46.265,43.755714286,41.513809524,42.086818182,45.033636364,47.678571429,51.634347826,59.047727273,63.678571429,60.838636364,61.521428571,64.954545455,69.2525,70.969565217,73.236111111,69.406818182,62.093181818,56.892857143,54.013043478,59.697619048,61.813636364,59.284090909,59.613157895,61.979545455,67.1865,66.64,70.721578947,71.247272727,67.541904762,69.724090909,65.905217391,62.875,62.09173913,59.09,56.619473684,44.619545455,43.966190476,44.696842105,47.982727273,53.327619048,51.256190476,48.341304348,52.689047619,48.55,38.433478261,31.547,25.017619048,27.406190476,30.99,24.972272727,26.8815,27.61725,28.802727273,27.340869565,32.88,41.330454545,48.778636364,47.355714286,47.557272727,FR0000054272,Sorefico
58.50952381,55.971428571,54.086956522,59.219444444,66.236363636,73.34047619,67.7025,69.939130435,72.661904762,71.652272727,73.609090909,71.818421053,79.540909091,80.9875,84.372727273,85.376315789,85.9975,107.285,107.16818182,96.022727273,84.4875,83.667391304,84.764285714,83.888888889,86.378571429,97.0375,111.98,117.74285714,124.17727273,117.13,101.00652174,77.190909091,81.688095238,80.37173913,91.002380952,87.1775,83.490909091,69.47,57.850952381,71.4275,74.866666667,83.15952381,75.884782609,75.123809524,71.634090909,66.532608696,71.2675,63.914285714,67.557142857,74.125,68.182608696,63.9025,62.526190476,61.304545455,54.786363636,50.855,54.745454545,58.233333333,60.540909091,57.55,64.195238095,70.1725,70.723809524,71.316666667,67.877272727,70.161363636,72.361904762,75.247826087,82.070454545,76.214285714,70.604545455,72.335714286,79.472727273,85.735,94.42826087,97.547222222,95.734090909,89.397727273,91.207142857,95.047826087,93.333333333,94.688636364,97.093181818,97.389473684,99.627272727,101.2445,99.408181818,102.31263158,101.69954545,105.61904762,109.63590909,101.35608696,94.8645,93.23,87.863181818,79.358421053,68.607272727,61.993333333,67.218421053,79.149545455,82.302380952,79.612380952,74.975652174,78.266666667,79.315454545,59.498695652,50.0055,48.406666667,40.633333333,38.1715,23.8975,28.22525,32.24625,37.782045455,39.982391304,46.195952381,52.018636364,52.765227273,52.887619048,51.975,FR0000131732,SpirCom
86.485714286,137.13809524,132.84347826,99.130555556,100.04772727,88.535714286,79.84,79.85,89.854761905,87.945454545,82.959090909,75.8,76.459090909,77.4925,79.565909091,81.102631579,88.711363636,85.585,81.320454545,81.860869565,66.515,65.15,67.868181818,72.769444444,76.638636364,78.425,84.7625,87.885714286,87.334090909,78.365,76.402173913,72.002272727,77.038095238,79.410869565,76.569047619,74.5825,77.829545455,75.3825,73.566666667,73.2775,66.992857143,64.94047619,61.7,65.633333333,70.404545455,72.319565217,75.3025,72.276190476,78.047619048,89.795,96.793478261,107.2,116.87142857,119.53636364,127.40909091,121.82727273,127.10454545,137.05714286,143.80454545,145.4826087,145.35238095,145.865,151.35238095,154.47619048,156.35909091,166.50454545,174.6952381,166.27826087,169.50454545,149.82857143,122.62272727,123.96666667,134.97727273,134.245,124.84782609,126.18888889,129.76818182,122.35909091,117.72380952,114.74782609,117.28571429,112.85,112.08181818,114.28421053,116.12727273,118.86,110.96772727,110.36210526,113.29681818,110.3952381,105.61545455,84.486086957,77.4425,79.874782609,80.022272727,73.895789474,66.381363636,61.28952381,56.908947368,60.261818182,60.897619048,50.759047619,40.353478261,36.97952381,32.935909091,20.822608696,18.574,19.727142857,21.273333333,17.6715,12.118181818,14.7705,14.9715,16.287727273,15.200434783,17.211904762,19.276818182,21.736666667,18.855238095,16.702272727,FR0004045540,Sqli
